date,symbol,open,close,low,high,volume
2010-03-09,AAPL,31.187143285700003,31.860000571399997,31.127142,32.142856571399996,230064800.0
2010-03-10,AAPL,31.9757137143,32.119999,31.8857135714,32.2114295714,149054500.0
2010-03-11,AAPL,31.9871425714,32.2142868571,31.9028568571,32.2142868571,101425100.0
2010-03-12,AAPL,32.481429999999996,32.3714294285,32.25,32.532856,104080900.0
2010-03-15,AAPL,32.1971435714,31.9771422857,31.4642848571,32.2142868571,123375700.0
2010-03-16,AAPL,32.0257148571,32.0642852857,31.787143714299997,32.1399994285,111727000.0
2010-03-17,AAPL,32.1285705714,32.0171432857,31.8957138571,32.3499984285,112739200.0
2010-03-18,AAPL,32.014286,32.0928574285,31.801427857100002,32.142856571399996,85527400.0
2010-03-19,AAPL,32.1128578571,31.75,31.604286142800003,32.177143142800006,139861400.0
2010-03-22,AAPL,31.4957141428,32.1071434285,31.4500007143,32.2857131428,114104900.0
2010-03-23,AAPL,32.2342872857,32.6228561428,32.014286,32.6828575714,150607800.0
2010-03-24,AAPL,32.5200004285,32.7671432857,32.501426714299996,32.8857154285,149445100.0
2010-03-25,AAPL,32.988571142800005,32.3785705714,32.321430142800004,32.9957161428,135571100.0
2010-03-26,AAPL,32.7071418571,32.985714,32.6500015714,33.1357154285,160218800.0
2010-03-29,AAPL,33.2857131428,33.1985702857,33.0885695714,33.4099998571,135186100.0
2010-03-30,AAPL,33.799999285700004,33.6928558571,33.4642868571,33.9257125714,131827500.0
2010-03-31,AAPL,33.6414298571,33.571430142800004,33.4942855714,33.8014297143,107664900.0
2010-04-01,AAPL,33.9157142857,33.7099991428,33.25,34.1042861428,150786300.0
2010-04-05,AAPL,33.568573,34.069999714299996,33.5385704285,34.0728568571,171126900.0
2010-04-06,AAPL,34.0285721428,34.2200012857,33.8571434285,34.319999714299996,111754300.0
2010-04-07,AAPL,34.221427857100004,34.3714294285,34.094284,34.5600014285,157125500.0
2010-04-08,AAPL,34.3485717143,34.2785721428,34.0057144285,34.5057144285,143247300.0
2010-04-09,AAPL,34.4900017143,34.5414275714,34.351428999999996,34.5557137143,83545700.0
2010-04-12,AAPL,34.5999984285,34.6128578571,34.5442848571,34.7242851428,83256600.0
2010-04-13,AAPL,34.5514297143,34.6328582857,34.4442862857,34.6857147143,76552700.0
2010-04-14,AAPL,35.0400008571,35.0985717143,34.8671417143,35.115715,101019100.0
2010-04-15,AAPL,35.1114272857,35.5600014285,35.0728568571,35.5757141428,94196200.0
2010-04-16,AAPL,35.5099982857,35.3428574285,34.9357147143,35.8771438571,187636400.0
2010-04-19,AAPL,35.2900008571,35.2957152857,34.5385704285,35.412857,141731100.0
2010-04-20,AAPL,35.5057144285,34.941429142800004,34.7085724285,35.6071434285,184581600.0
2010-04-21,AAPL,36.971427857100004,37.0314292857,36.532856,37.1785698571,245597800.0
2010-04-22,AAPL,36.8914298571,38.0671424285,36.5999984285,38.1071434285,198356200.0
2010-04-23,AAPL,38.284286428499996,38.6899985714,38.142856571399996,38.8828582857,199238900.0
2010-04-26,AAPL,38.8400001428,38.5,38.3128585714,38.9228554285,119767200.0
2010-04-27,AAPL,38.181427,37.4342841428,37.217144,38.262855571399996,177335900.0
2010-04-28,AAPL,37.6071434285,37.3714294285,36.630001,37.7142868571,189600600.0
2010-04-29,AAPL,37.5742874285,38.3771438571,37.430000285700004,38.571430142800004,139710200.0
2010-04-30,AAPL,38.4728584285,37.2985725714,37.2857131428,38.6528587142,135615900.0
2010-05-03,AAPL,37.691429142800004,38.049999285700004,37.554287,38.268570000000004,113585500.0
2010-05-04,AAPL,37.5557137142,36.9542847142,36.6785698571,37.6128578571,180954900.0
2010-05-05,AAPL,36.1471442857,36.5699997142,35.532856,36.8771438571,220775800.0
2010-05-06,AAPL,36.2614288571,35.1785698571,28.4642848571,36.892856571399996,321465200.0
2010-05-07,AAPL,34.8157158571,33.6942862857,32.1728554285,35.2242851428,419004600.0
2010-05-10,AAPL,35.75,36.284286428499996,35.5042838571,36.3785705714,246076600.0
2010-05-11,AAPL,35.977142285700005,36.6457138571,35.7857131428,37.1271438571,212226700.0
2010-05-12,AAPL,37.034286428499996,37.441429142800004,36.9571418571,37.5900001428,163594900.0
2010-05-13,AAPL,37.602855714200004,36.9085731428,36.6285705714,37.8571434285,149928100.0
2010-05-14,AAPL,36.4514274285,36.2599982857,35.642856571399996,36.6399994285,189840700.0
2010-05-17,AAPL,36.3857154285,36.3171424285,35.3871421428,36.597141285700005,190708700.0
2010-05-18,AAPL,36.7114295714,36.0514297142,35.7514267142,36.9357147142,195669600.0
2010-05-19,AAPL,35.642856571399996,35.477142285700005,34.9785728571,36.1314277142,256431700.0
2010-05-20,AAPL,34.554287,33.9657135714,33.7442855714,34.835712428499995,320728800.0
2010-05-21,AAPL,33.2599982857,34.6171417143,33.049999285700004,34.9285698571,305972800.0
2010-05-24,AAPL,35.3257141428,35.251426714299996,35.180000285700004,35.8428574285,188559700.0
2010-05-25,AAPL,34.1928558571,35.0314292857,33.880001,35.251426714299996,262001600.0
2010-05-26,AAPL,35.7257155714,34.8728561428,34.821430142800004,36.018570000000004,212663500.0
2010-05-27,AAPL,35.799999285700004,36.1928558571,35.587143,36.2700004285,166570600.0
2010-05-28,AAPL,37.0557137142,36.6971435714,36.1928558571,37.0571441428,203903700.0
2010-06-01,AAPL,37.0985717142,37.2614288571,36.9942855714,37.9914284285,219118200.0
2010-06-02,AAPL,37.7914275714,37.7071418571,37.1899985714,37.8285712857,172137000.0
2010-06-03,AAPL,37.8828582857,37.5885695714,37.2014274285,37.9357147142,162526700.0
2010-06-04,AAPL,36.8871421428,36.5657158571,36.3757132857,37.414287571399996,189576100.0
2010-06-07,AAPL,36.898571000000004,35.8485717142,35.7928581428,37.0214271428,221735500.0
2010-06-08,AAPL,36.177143142800006,35.618572285700004,35.0928574285,36.2571411428,250192600.0
2010-06-09,AAPL,35.9242858571,34.7428588571,34.6414298571,35.985714,213657500.0
2010-06-10,AAPL,34.977142285700005,35.7871437142,34.5999984285,35.8542861428,194089000.0
2010-06-11,AAPL,35.4614295714,36.2157135714,35.3385695714,36.2657127142,136439800.0
2010-06-14,AAPL,36.5657158571,36.3257141428,36.2871437142,37.0214271428,150740100.0
2010-06-15,AAPL,36.5200004285,37.0985717142,36.5,37.1214294285,146268500.0
2010-06-16,AAPL,37.299999285700004,38.1785698571,37.232856714200004,38.25,195919500.0
2010-06-17,AAPL,38.6571425714,38.8385695714,38.5,38.985714,218213800.0
2010-06-18,AAPL,38.892856571399996,39.1528587142,38.774284428499996,39.2857131428,196155400.0
2010-06-21,AAPL,39.669998142800004,38.5957145714,38.3899994285,39.858570142800005,194122600.0
2010-06-22,AAPL,38.880001,39.1214294285,38.7857131428,39.4242858571,179315500.0
2010-06-23,AAPL,39.2257155714,38.7099991428,38.2714271428,39.2371444285,192114300.0
2010-06-24,AAPL,38.7142868571,38.4285698571,38.299999285700004,39.0285721428,178569300.0
2010-06-25,AAPL,38.5800018571,38.0999984285,37.9728584285,38.6100005714,137485600.0
2010-06-28,AAPL,38.1328582857,38.3285712857,37.7885704285,38.5357131428,146237000.0
2010-06-29,AAPL,37.731429999999996,36.5957145714,36.3285712857,37.7700004285,283336200.0
2010-06-30,AAPL,36.6728554285,35.9328575714,35.7157135714,36.852855714200004,184863000.0
2010-07-01,AAPL,36.3285712857,35.4971428571,34.7457161428,36.4000015714,255724000.0
2010-07-02,AAPL,35.784286428499996,35.2771415714,34.7428588571,35.847141285700005,173460700.0
2010-07-06,AAPL,35.8571434285,35.518570000000004,35.1657142857,36.1142845714,153808900.0
2010-07-07,AAPL,35.784286428499996,36.952858,35.6785698571,36.967144,163639000.0
2010-07-08,AAPL,37.4971428571,36.869999,36.412857,37.5571441428,184536100.0
2010-07-09,AAPL,36.6985702857,37.0885695714,36.4514274285,37.1285705714,108330600.0
2010-07-12,AAPL,36.9328575714,36.7557144285,36.4085731428,37.4071425714,140719600.0
2010-07-13,AAPL,36.6171417142,35.971427857100004,35.2042847143,36.6285705714,297731000.0
2010-07-14,AAPL,35.6257132857,36.1042861428,35.571430142800004,36.5428581428,203011900.0
2010-07-15,AAPL,35.4614295714,35.9214287142,35.3285712857,36.7099991428,206216500.0
2010-07-16,AAPL,36.1685714285,35.700000714299996,35.4871444285,36.4242858571,259964600.0
2010-07-19,AAPL,35.6971435714,35.082859,34.2285728571,35.6971435714,256119500.0
2010-07-20,AAPL,34.700000714299996,35.9842872857,34.2871437143,36.1285705714,268737700.0
2010-07-21,AAPL,37.869999,36.3199997142,36.2857131428,37.8785705714,296417800.0
2010-07-22,AAPL,36.811428,37.0028571428,36.4728584285,37.142856571399996,161329700.0
2010-07-23,AAPL,36.727142285700005,37.134285,36.6114272857,37.1971435714,133347200.0
2010-07-26,AAPL,37.142856571399996,37.0400008571,36.8157158571,37.1571425714,105137900.0
2010-07-27,AAPL,37.2671432857,37.7257155714,37.1857147142,37.8285712857,146192900.0
2010-07-28,AAPL,37.667141,37.2799987142,37.1785698571,37.998573285700004,129996300.0
2010-07-29,AAPL,37.2442855714,36.8728561428,36.585712428499995,37.5214271428,160951700.0
2010-07-30,AAPL,36.5557137142,36.75,36.414287571399996,37.0999984285,112052500.0
2010-08-02,AAPL,37.2057151428,37.4071425714,37.0885695714,37.512855571399996,107013900.0
2010-08-03,AAPL,37.2871437142,37.4185714285,37.0600014285,37.608570142800005,104413400.0
2010-08-04,AAPL,37.5485725714,37.568573,37.1871414285,37.7542838571,105093800.0
2010-08-05,AAPL,37.3899994285,37.3857154285,37.221427857100004,37.597141285700005,72274300.0
2010-08-06,AAPL,37.1114272857,37.155716,36.804287,37.3557128571,111224400.0
2010-08-09,AAPL,37.3542861428,37.392856571399996,37.0814285714,37.4500007142,75782000.0
2010-08-10,AAPL,37.1214294285,37.0585708571,36.7928581428,37.2071418571,112980000.0
2010-08-11,AAPL,36.485714,35.7414284285,35.6871414285,36.5271415714,155013600.0
2010-08-12,AAPL,35.2414284285,35.9700012857,35.1599998571,36.1571425714,133730100.0
2010-08-13,AAPL,35.9500007142,35.585712428499995,35.5842857143,35.982856714200004,88717300.0
2010-08-16,AAPL,35.368572285700004,35.3771438571,35.231429999999996,35.7157135714,79607500.0
2010-08-17,AAPL,35.7257155714,35.9957161428,35.5999984285,36.3757132857,105660100.0
2010-08-18,AAPL,36.0514297142,36.1528587142,35.9399985714,36.3814277142,84924000.0
2010-08-19,AAPL,36.119999,35.6971435714,35.5257148571,36.2114295714,106676500.0
2010-08-20,AAPL,35.6271438571,35.662857,35.571430142800004,36.274284428499996,96057500.0
2010-08-23,AAPL,35.9700012857,35.1142845714,35.0357131428,36.0,103510400.0
2010-08-24,AAPL,34.667141,34.2757148571,34.0928574285,34.7142868571,150641400.0
2010-08-25,AAPL,34.0057144285,34.6985702857,33.8857154285,34.8557128571,149216900.0
2010-08-26,AAPL,35.0642852857,34.3257141428,34.3257141428,35.1071434285,116626300.0
2010-08-27,AAPL,34.5357131428,34.5171432857,33.6514282857,34.6585731428,137097800.0
2010-08-30,AAPL,34.3942871428,34.642856571399996,34.3828582857,35.1071434285,95822300.0
2010-08-31,AAPL,34.549999285700004,34.7285728571,34.335712428499995,34.9371414285,105196700.0
2010-09-01,AAPL,35.3528557143,35.7614288571,35.1828575714,35.9228554285,174259400.0
2010-09-02,AAPL,35.8942871428,36.024284428499996,35.5099982857,36.024284428499996,103856900.0
2010-09-03,AAPL,36.441429142800004,36.967144,36.3571434285,36.9685707142,130197200.0
2010-09-07,AAPL,36.662857,36.8300018571,36.6071434285,37.0757141428,85639400.0
2010-09-08,AAPL,37.1114272857,37.5600014285,37.014286,37.7700004285,131637800.0
2010-09-09,AAPL,37.8628578571,37.5814285714,37.5600014285,38.0742874285,109643800.0
2010-09-10,AAPL,37.5985717142,37.630001,37.3428574285,37.7857131428,96885600.0
2010-09-13,AAPL,37.9742851428,38.148571000000004,37.9657135714,38.3257141428,97195000.0
2010-09-14,AAPL,38.0299987142,38.2942848571,37.931427,38.452858,102037600.0
2010-09-15,AAPL,38.3100014285,38.602855714200004,38.262855571399996,38.6257132857,107342200.0
2010-09-16,AAPL,38.6057128571,39.5099982857,38.5,39.524284428499996,163025800.0
2010-09-17,AAPL,39.669998142800004,39.3385695714,39.097141285700005,39.7085724285,158619300.0
2010-09-20,AAPL,39.4399985714,40.4614295714,39.4071425714,40.5400008571,164669400.0
2010-09-21,AAPL,40.5514297142,40.5385704285,40.398571000000004,41.049999285700004,167018600.0
2010-09-22,AAPL,40.3871421428,41.1071434285,40.344284,41.1399994285,146322400.0
2010-09-23,AAPL,40.904285428499996,41.274284428499996,40.8571434285,41.8228568571,196529200.0
2010-09-24,AAPL,41.7285728571,41.7599982857,41.5071411428,41.9328575714,162372000.0
2010-09-27,AAPL,41.9971428571,41.594284,41.5728568571,42.1042861428,120708700.0
2010-09-28,AAPL,41.681427,40.9799995714,39.2857131428,41.681427,258760600.0
2010-09-29,AAPL,41.032856,41.0528564285,40.8571434285,41.4014282857,117411000.0
2010-09-30,AAPL,41.2857131428,40.5357131428,40.1785698571,41.4285698571,168347900.0
2010-10-01,AAPL,40.8785705714,40.3600005714,40.1928558571,40.9399985714,112035700.0
2010-10-04,AAPL,40.2285728571,39.8057137142,39.681427,40.414287571399996,108825500.0
2010-10-05,AAPL,40.2857131428,41.2771415714,40.2599982857,41.3499984285,125491800.0
2010-10-06,AAPL,41.369999,41.3128585714,40.7514267142,41.7128562857,167717200.0
2010-10-07,AAPL,41.477142285700005,41.3171424285,40.9871444285,41.4971428571,102099900.0
2010-10-08,AAPL,41.6728554285,42.0099982857,41.4285698571,42.071430142800004,164600800.0
2010-10-11,AAPL,42.1057128571,42.1942862857,42.085712428499995,42.4628562857,106938300.0
2010-10-12,AAPL,42.2014274285,42.648571000000004,41.784286428499996,42.7857131428,139636000.0
2010-10-13,AAPL,42.8857154285,42.8771438571,42.8285712857,43.137142142799995,157523100.0
2010-10-14,AAPL,43.0985717142,43.187141428500006,42.914287571399996,43.209999142799994,108824100.0
2010-10-15,AAPL,43.9199981428,44.9628562857,43.5585708571,45.0,230548500.0
2010-10-18,AAPL,45.4957161428,45.4285698571,44.898571000000004,45.5714301428,273252700.0
2010-10-19,AAPL,43.342857428500004,44.2128562857,42.8600005714,44.82428742850001,308196000.0
2010-10-20,AAPL,44.1428565714,44.361427285699996,43.8385695714,44.8928565714,180406100.0
2010-10-21,AAPL,44.622856142799996,44.217144,43.828571285699994,44.9628562857,137865000.0
2010-10-22,AAPL,44.1528587142,43.9242858571,43.757141142799995,44.29142757140001,93194500.0
2010-10-25,AAPL,44.155716,44.119999,44.06285857140001,44.514286,98115500.0
2010-10-26,AAPL,43.8385695714,44.007141142799995,43.6642875714,44.2485732857,98232400.0
2010-10-27,AAPL,43.9500007142,43.9757155714,43.6571425714,44.2714271428,99750700.0
2010-10-28,AAPL,43.9928588571,43.6057128571,42.985714,44.0,137762800.0
2010-10-29,AAPL,43.461429571400004,42.9971428571,42.981429999999996,43.697143571400005,107627800.0
2010-11-01,AAPL,43.1742858571,43.4542847142,43.1714287142,43.6571425714,105972300.0
2010-11-02,AAPL,43.8571434285,44.194286285699995,43.8571434285,44.31285857140001,108482500.0
2010-11-03,AAPL,44.481429999999996,44.6857147142,44.075714142799995,44.697143571400005,127087100.0
2010-11-04,AAPL,45.064285285699995,45.467144,45.0042838571,45.7400017142,160622000.0
2010-11-05,AAPL,45.4271431428,45.304287,45.25,45.6528587142,90313300.0
2010-11-08,AAPL,45.314285285699995,45.517143285699994,45.2514267142,45.681427,70439600.0
2010-11-09,AAPL,45.864284571400006,45.1542854285,44.9285698571,45.900001571400004,95886000.0
2010-11-10,AAPL,45.2342872857,45.43285757140001,44.7928581428,45.5385704285,96056800.0
2010-11-11,AAPL,45.0,45.235714,44.8928565714,45.485714,90321000.0
2010-11-12,AAPL,45.1428565714,44.0042838571,43.375713285699995,45.2142868571,198961700.0
2010-11-15,AAPL,44.0657158571,43.8628578571,43.752857142799996,44.3628578571,100901500.0
2010-11-16,AAPL,43.6742858571,43.0842857142,42.7599982857,43.9428558571,164412500.0
2010-11-17,AAPL,43.028572142799995,42.9285698571,42.5371437142,43.4271431428,119862400.0
2010-11-18,AAPL,43.5999984285,44.061428,43.5271415714,44.2385711428,123622800.0
2010-11-19,AAPL,43.9957161428,43.818573,43.6057128571,44.0571441428,96210800.0
2010-11-22,AAPL,43.811428,44.7657127142,43.695713,44.7657127142,98268800.0
2010-11-23,AAPL,44.3499984285,44.1042861428,43.7942848571,44.5357131428,129861900.0
2010-11-24,AAPL,44.5714301428,44.971427857100004,44.5357131428,45.0571441428,103431300.0
2010-11-26,AAPL,44.8199997142,45.0,44.705715142799995,45.385715428500006,59396400.0
2010-11-29,AAPL,45.0714301428,45.267143285699994,44.482856714200004,45.3542861428,111446300.0
2010-11-30,AAPL,44.79142757140001,44.4500007142,44.4099998571,44.908573142799995,125464500.0
2010-12-01,AAPL,45.0385704285,45.2000007142,45.0,45.3928565714,115437700.0
2010-12-02,AAPL,45.361427285699996,45.4500007142,44.9842872857,45.5714301428,115709300.0
2010-12-03,AAPL,45.2871437142,45.3485717142,45.1914291428,45.5214271428,85523200.0
2010-12-06,AAPL,45.520000428500005,45.735714,45.4885711428,46.047142,112120400.0
2010-12-07,AAPL,46.257141142799995,45.458572428500005,45.445713,46.2842864285,97863500.0
2010-12-08,AAPL,45.661430428500005,45.8585701428,45.3014297142,45.8600005714,80483900.0
2010-12-09,AAPL,46.018570000000004,45.6800002857,45.57428742850001,46.0714301428,73537800.0
2010-12-10,AAPL,45.6642875714,45.7942848571,45.514286,45.864284571400006,65627800.0
2010-12-13,AAPL,46.3385695714,45.952858,45.8571434285,46.437141428500006,109953900.0
2010-12-14,AAPL,45.961429571400004,45.755714428500006,45.5714301428,46.077144571400005,87752000.0
2010-12-15,AAPL,45.7142868571,45.7657127142,45.5985717142,46.1428565714,104328000.0
2010-12-16,AAPL,45.869999,45.8928565714,45.7285728571,46.087143,80507700.0
2010-12-17,AAPL,45.947143571400005,45.8014297142,45.7471428571,45.9700012857,96732300.0
2010-12-20,AAPL,45.9428558571,46.0299987142,45.461429571400004,46.1785698571,96402600.0
2010-12-21,AAPL,46.1428565714,46.314285285699995,46.007141142799995,46.341426857100004,64088500.0
2010-12-22,AAPL,46.337143,46.451427428500004,46.221427857100004,46.5314292857,66480400.0
2010-12-23,AAPL,46.4285698571,46.2285728571,46.167141,46.4500007142,55789300.0
2010-12-27,AAPL,46.1214294285,46.382858285699996,45.931427,46.4914284285,62454000.0
2010-12-28,AAPL,46.5585708571,46.4957161428,46.437141428500006,46.6657142857,43981000.0
2010-12-29,AAPL,46.602855714200004,46.4700012857,46.4428558571,46.635715428500006,40784800.0
2010-12-30,AAPL,46.4971428571,46.2371444285,46.150001571400004,46.5014267142,39373600.0
2010-12-31,AAPL,46.135715428500006,46.0800018571,45.9014282857,46.211429571400004,48377000.0
2011-01-03,AAPL,46.520000428500005,47.081428571400004,46.405716,47.1800002857,111284600.0
2011-01-04,AAPL,47.4914284285,47.327144571400005,46.878570571400004,47.5,77270200.0
2011-01-05,AAPL,47.078571285699994,47.7142868571,47.0714301428,47.7628555714,63879900.0
2011-01-06,AAPL,47.817142428500006,47.675712571400005,47.5571441428,47.8928565714,75107200.0
2011-01-07,AAPL,47.7128562857,48.017143285699994,47.4142875714,48.0499992857,77982800.0
2011-01-10,AAPL,48.4042854285,48.9214287142,48.167141,49.032856,112140000.0
2011-01-11,AAPL,49.268570000000004,48.8057137142,48.4957161428,49.2799987142,111027000.0
2011-01-12,AAPL,49.0357131428,49.202858,48.8571434285,49.2042847142,75647600.0
2011-01-13,AAPL,49.3085708571,49.382858285699996,49.1214294285,49.520000428500005,74195100.0
2011-01-14,AAPL,49.412857,49.782856,49.205715142799995,49.782856,77210000.0
2011-01-18,AAPL,47.07428742850001,48.6642875714,46.5714301428,49.2514267142,470249500.0
2011-01-19,AAPL,49.764286,48.405716,48.125713285699995,49.7999992857,283903200.0
2011-01-20,AAPL,48.061428,47.5257148571,47.1599998571,48.328571285699994,191197300.0
2011-01-21,AAPL,47.681427,46.6742858571,46.661430428500005,47.840000142799994,188600300.0
2011-01-24,AAPL,46.695713,48.2071418571,46.6742858571,48.2071418571,143670800.0
2011-01-25,AAPL,48.047142,48.7714271428,47.7957152857,48.7771415714,136717000.0
2011-01-26,AAPL,48.994285571400006,49.1214294285,48.7857131428,49.3714294285,126718900.0
2011-01-27,AAPL,49.111427285699996,49.0299987142,48.9757155714,49.2414284285,71256500.0
2011-01-28,AAPL,49.167141,48.014286,47.647144285699994,49.2000007142,148014300.0
2011-01-31,AAPL,47.971427857100004,48.4742851428,47.757141142799995,48.577144571400005,94311700.0
2011-02-01,AAPL,48.757141142799995,49.2900008571,48.711429571400004,49.378570571400004,106658300.0
2011-02-02,AAPL,49.2071418571,49.188572,49.078571285699994,49.3214301428,64738800.0
2011-02-03,AAPL,49.114284571400006,49.06285857140001,48.364284571400006,49.1771431428,98449400.0
2011-02-04,AAPL,49.091426857100004,49.5,49.0728568571,49.528572142799995,80460100.0
2011-02-07,AAPL,49.698570285699994,50.268569999899995,49.662857,50.4642868571,121255400.0
2011-02-08,AAPL,50.5257148571,50.7428588571,50.3071441428,50.7885704285,95260200.0
2011-02-09,AAPL,50.7414284285,51.1657142857,50.695712999899996,51.2857131428,120686300.0
2011-02-10,AAPL,51.0557137142,50.648570999899995,49.7142868571,51.4285698571,232137500.0
2011-02-11,AAPL,50.6785698571,50.9785728571,50.505714428500006,51.114284571400006,91893200.0
2011-02-14,AAPL,50.9700012857,51.3114279999,50.958572428500005,51.3542861428,77604100.0
2011-02-15,AAPL,51.31285857140001,51.4142875714,51.078571285699994,51.4242858571,71043700.0
2011-02-16,AAPL,51.5428581428,51.875713285699995,51.4999999999,52.128570571400004,120289400.0
2011-02-17,AAPL,51.0357131428,51.1857147142,50.9314269999,51.467143999899996,132645800.0
2011-02-18,AAPL,51.244285571400006,50.0800018571,49.931427,51.3571434285,204014300.0
2011-02-22,AAPL,48.878570571400004,48.372856142799996,48.2457161428,49.342857428500004,218138900.0
2011-02-23,AAPL,48.3957138571,48.945713,48.372856142799996,49.2342872857,167963600.0
2011-02-24,AAPL,49.1457138571,48.982856714200004,48.3385695714,49.3071441428,124975200.0
2011-02-25,AAPL,49.3228568571,49.7371444285,49.257141142799995,49.7757148571,95004700.0
2011-02-28,AAPL,50.1771431428,50.458572428500005,50.1599998571,50.721427857100004,100768500.0
2011-03-01,AAPL,50.7814292857,49.9014282857,49.6685714285,50.817142428500006,114034200.0
2011-03-02,AAPL,49.994285571400006,50.30285642850001,49.7714271428,50.6214294285,150647700.0
2011-03-03,AAPL,51.0271415714,51.3657149999,50.8457145714,51.398570999899995,125197100.0
2011-03-04,AAPL,51.4385719999,51.4285698571,51.1071434285,51.4700012857,113316700.0
2011-03-07,AAPL,51.628570571400004,50.7657127142,50.187141428500006,51.6671409999,136530800.0
2011-03-08,AAPL,50.701427428500004,50.8228568571,50.3214301428,51.0571441428,89079200.0
2011-03-09,AAPL,50.6699981428,50.352855714200004,50.0857124285,50.6800002857,113326500.0
2011-03-10,AAPL,49.874286714200004,49.5242844285,49.2714271428,49.967144,126884800.0
2011-03-11,AAPL,49.332859,50.2842864285,49.2857131428,50.331428571400004,117770100.0
2011-03-14,AAPL,50.4542847142,50.508571571400005,50.187141428500006,50.925712571400005,108989300.0
2011-03-15,AAPL,48.8714294285,49.3471412857,48.5857124285,49.6914291428,180270300.0
2011-03-16,AAPL,48.8571434285,47.144287142799996,46.6085701428,49.0,290502800.0
